"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,3.97663736343384,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,4.39568281173706,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,4.61769580841065,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,4.92535352706909,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,5.10414838790894,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,5.87660932540894,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,6.39555072784424,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,6.71857070922852,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,7.16620111465454,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,5.86258316040039,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,7.55377721786499,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,7.1738486289978,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,7.53617811203003,,
"CHL","Chile","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,8.03828239440918,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,47.5874786376953,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,43.8066749572754,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,26.304536819458,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,37.5438842773438,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,39.9065895080566,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,37.4849891662598,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,36.6514739990234,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2005","2005","PC","Percentage","0","Units",,,23.0809020996094,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2010","2010","PC","Percentage","0","Units",,,56.5117263793945,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,32.2191581726074,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,40.9024887084961,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,25.9866676330566,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2005","2005","PC","Percentage","0","Units",,,44.1930236816406,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2010","2010","PC","Percentage","0","Units",,,40.6198463439941,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.0480651855469,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,41.5487251281738,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,46.4108276367188,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,35.1571197509766,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,30.9686546325684,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,28.2203483581543,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,20.2083110809326,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,39.6944961547852,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,36.5204582214356,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,33.7855796813965,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,23.9266300201416,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","LS","Low skilled","2015","2015","PC","Percentage","0","Units",,,28.234037399292,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","TP","Total","MEN","Men","TP","Total","2015","2015","PC","Percentage","0","Units",,,31.664981842041,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,40.977725982666,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,43.0256996154785,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,29.5718402862549,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,35.9042434692383,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,38.0725326538086,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,23.1957836151123,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,34.4865875244141,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.1314506530762,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,44.1457328796387,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,30.7737407684326,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,53.2076377868652,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,55.3870582580566,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,46.1034622192383,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,28.619966506958,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,19.7111415863037,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,23.3933582305908,,
"CHL","Chile","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,26.4742069244385,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,20.8568572998047,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,46.6258010864258,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,42.9396362304688,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,33.785701751709,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2005","2005","PC","Percentage","0","Units",,,71.5712051391602,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2010","2010","PC","Percentage","0","Units",,,69.5196151733398,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","MS","Medium skilled","2015","2015","PC","Percentage","0","Units",,,55.336498260498,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,17.1876087188721,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,12.6573848724365,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,8.67934036254883,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2005","2005","PC","Percentage","0","Units",,,30.9665203094482,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2010","2010","PC","Percentage","0","Units",,,28.3039131164551,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","WOMEN","Women","TP","Total","2015","2015","PC","Percentage","0","Units",,,26.5660305023193,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2005","2005","PC","Percentage","0","Units",,,18.6925239562988,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2010","2010","PC","Percentage","0","Units",,,19.6702461242676,,
"LTU","Lithuania","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,7.86118793487549,,
"ISL","Iceland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","HS","High skilled","2015","2015","PC","Percentage","0","Units",,,11.4962339401245,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,37.4540748596191,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,34.1117401123047,,
"LVA","Latvia","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,30.2934017181396,,
