"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.21,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.3,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.41,,
"EST","Estonia","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.47,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.04,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.05,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.05,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.03,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.13,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.13,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.13,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.18,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.13,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.09,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.1,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.18,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.28,,
"EST","Estonia","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.33,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.17,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.12,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.08,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.1,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.21,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.34,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.84,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.47,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.42,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.43,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.38,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.42,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.44,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.38,,
"EST","Estonia","120","Passive measures (80-90)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.4,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.07,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.06,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.08,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.08,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.08,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.08,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.09,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.1,,
"EST","Estonia","11","Placement and related services","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.1,,
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"EST","Estonia","12","Benefit administration","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.03,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.04,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.02,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.02,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.11,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.03,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.07,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.12,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.09,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.06,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.06,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.06,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.05,,
"EST","Estonia","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.07,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.02,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.02,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.02,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.02,,
"EST","Estonia","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.02,,
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"EST","Estonia","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"EST","Estonia","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
