"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russia","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2017","2017","PC","Percentage","0","Units",,,67.07716,,
"RUS","Russia","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2018","2018","PC","Percentage","0","Units",,,67.25919,,
"RUS","Russia","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2019","2019","PC","Percentage","0","Units",,,67.3335,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2005","2005","PER","Persons","3","Thousands",,,37273.5,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2006","2006","PER","Persons","3","Thousands",,,37506.44,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2007","2007","PER","Persons","3","Thousands",,,38103.25,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2008","2008","PER","Persons","3","Thousands",,,38680.5,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2009","2009","PER","Persons","3","Thousands",,,38542.5,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2010","2010","PER","Persons","3","Thousands",,,38574,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2011","2011","PER","Persons","3","Thousands",,,38716.5,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2012","2012","PER","Persons","3","Thousands",,,38720.45,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2013","2013","PER","Persons","3","Thousands",,,38719.82,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2014","2014","PER","Persons","3","Thousands",,,38728.79,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2015","2015","PER","Persons","3","Thousands",,,39432.65,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2016","2016","PER","Persons","3","Thousands",,,39469.68,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2017","2017","PER","Persons","3","Thousands",,,39237.74,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2018","2018","PER","Persons","3","Thousands",,,39135.92,,
"RUS","Russia","YGMA07L1_ST","Labour force males","A","Annual","2019","2019","PER","Persons","3","Thousands",,,38717.33,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2005","2005","PC","Percentage","0","Units",,,49.31923,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2006","2006","PC","Percentage","0","Units",,,49.61203,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2007","2007","PC","Percentage","0","Units",,,49.48315,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2008","2008","PC","Percentage","0","Units",,,49.07554,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2009","2009","PC","Percentage","0","Units",,,49.40769,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2010","2010","PC","Percentage","0","Units",,,49.14295,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2011","2011","PC","Percentage","0","Units",,,49.14745,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2012","2012","PC","Percentage","0","Units",,,49.0247,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2013","2013","PC","Percentage","0","Units",,,48.90393,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2014","2014","PC","Percentage","0","Units",,,48.83156,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2015","2015","PC","Percentage","0","Units",,,48.65232,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2016","2016","PC","Percentage","0","Units",,,48.61218,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2017","2017","PC","Percentage","0","Units",,,48.56679,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2018","2018","PC","Percentage","0","Units",,,48.60437,,
"RUS","Russia","YGFE08PE_ST","Employment females as % of employment ","A","Annual","2019","2019","PC","Percentage","0","Units",,,48.66319,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2005","2005","PC","Percentage","0","Units",,,29.63181,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2006","2006","PC","Percentage","0","Units",,,29.38405,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2007","2007","PC","Percentage","0","Units",,,29.24082,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2008","2008","PC","Percentage","0","Units",,,28.98487,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2009","2009","PC","Percentage","0","Units",,,27.57194,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2010","2010","PC","Percentage","0","Units",,,27.79541,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2011","2011","PC","Percentage","0","Units",,,27.45263,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2012","2012","PC","Percentage","0","Units",,,27.76836,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2013","2013","PC","Percentage","0","Units",,,27.72652,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2014","2014","PC","Percentage","0","Units",,,27.51621,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2015","2015","PC","Percentage","0","Units",,,27.18112,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2016","2016","PC","Percentage","0","Units",,,26.94543,"B","Break"
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2017","2017","PC","Percentage","0","Units",,,27.01157,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2018","2018","PC","Percentage","0","Units",,,26.84913,,
"RUS","Russia","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2019","2019","PC","Percentage","0","Units",,,26.82453,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2005","2005","PER","Persons","3","Thousands",,,68168.91,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2006","2006","PER","Persons","3","Thousands",,,68854.95,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2007","2007","PER","Persons","3","Thousands",,,70570.49,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2008","2008","PER","Persons","3","Thousands",,,70965.09,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2009","2009","PER","Persons","3","Thousands",,,69305,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2010","2010","PER","Persons","3","Thousands",,,69803.5,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2011","2011","PER","Persons","3","Thousands",,,70856.61,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2012","2012","PER","Persons","3","Thousands",,,71545.41,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2013","2013","PER","Persons","3","Thousands",,,71391.46,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2014","2014","PER","Persons","3","Thousands",,,71539.05,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2015","2015","PER","Persons","3","Thousands",,,72323.63,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2016","2016","PER","Persons","3","Thousands",,,72392.63,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2017","2017","PER","Persons","3","Thousands",,,72201.74,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2018","2018","PER","Persons","3","Thousands",,,72420.27,,
"RUS","Russia","YGTT08L1_ST","Employment","A","Annual","2019","2019","PER","Persons","3","Thousands",,,71825.97,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2005","2005","PER","Persons","3","Thousands",,,73431.7,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2006","2006","PER","Persons","3","Thousands",,,74166.9,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2007","2007","PER","Persons","3","Thousands",,,75158.97,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2008","2008","PER","Persons","3","Thousands",,,75756.56,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2009","2009","PER","Persons","3","Thousands",,,75708.25,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2010","2010","PER","Persons","3","Thousands",,,75439.75,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2011","2011","PER","Persons","3","Thousands",,,75779.02,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2012","2012","PER","Persons","3","Thousands",,,75676.08,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2013","2013","PER","Persons","3","Thousands",,,75528.91,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2014","2014","PER","Persons","3","Thousands",,,75428.41,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2015","2015","PER","Persons","3","Thousands",,,76587.55,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2016","2016","PER","Persons","3","Thousands",,,76636.12,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2017","2017","PER","Persons","3","Thousands",,,76168.82,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2018","2018","PER","Persons","3","Thousands",,,76077.26,,
"RUS","Russia","YGTT07L1_ST","Labour force","A","Annual","2019","2019","PER","Persons","3","Thousands",,,75287.27,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2005","2005","PER","Persons","3","Thousands",,,41039.57,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2006","2006","PER","Persons","3","Thousands",,,41791.72,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2007","2007","PER","Persons","3","Thousands",,,43667.12,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2008","2008","PER","Persons","3","Thousands",,,44337.55,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2009","2009","PER","Persons","3","Thousands",,,44457.3,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2010","2010","PER","Persons","3","Thousands",,,44983.37,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2011","2011","PER","Persons","3","Thousands",,,45958.41,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2012","2012","PER","Persons","3","Thousands",,,46436.92,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2013","2013","PER","Persons","3","Thousands",,,46605.21,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2014","2014","PER","Persons","3","Thousands",,,47043.61,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2015","2015","PER","Persons","3","Thousands",,,47812.48,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2016","2016","PER","Persons","3","Thousands",,,48022.97,"B","Break"
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2017","2017","PER","Persons","3","Thousands",,,48430.88,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2018","2018","PER","Persons","3","Thousands",,,48709.29,,
"RUS","Russia","YGTT11L1_ST","Employment in services","A","Annual","2019","2019","PER","Persons","3","Thousands",,,48362.94,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2005","2005","PER","Persons","3","Thousands",,,20199.69,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2006","2006","PER","Persons","3","Thousands",,,20232.37,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2007","2007","PER","Persons","3","Thousands",,,20635.39,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008","PER","Persons","3","Thousands",,,20569.14,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009","PER","Persons","3","Thousands",,,19108.73,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010","PER","Persons","3","Thousands",,,19402.17,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011","PER","Persons","3","Thousands",,,19452,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012","PER","Persons","3","Thousands",,,19866.99,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013","PER","Persons","3","Thousands",,,19794.37,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014","PER","Persons","3","Thousands",,,19684.84,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015","PER","Persons","3","Thousands",,,19658.37,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016","PER","Persons","3","Thousands",,,19506.5,"B","Break"
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017","PER","Persons","3","Thousands",,,19502.82,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018","PER","Persons","3","Thousands",,,19444.21,,
"RUS","Russia","YGTT10L1_ST","Employment in industry","A","Annual","2019","2019","PER","Persons","3","Thousands",,,19266.98,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2005","2005","PER","Persons","3","Thousands",,,5262.786,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2006","2006","PER","Persons","3","Thousands",,,5311.947,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2007","2007","PER","Persons","3","Thousands",,,4588.479,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2008","2008","PER","Persons","3","Thousands",,,4791.483,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2009","2009","PER","Persons","3","Thousands",,,6403.25,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2010","2010","PER","Persons","3","Thousands",,,5636.25,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2011","2011","PER","Persons","3","Thousands",,,4922.4,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2012","2012","PER","Persons","3","Thousands",,,4130.66,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2013","2013","PER","Persons","3","Thousands",,,4137.443,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3889.374,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2015","2015","PER","Persons","3","Thousands",,,4263.927,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2016","2016","PER","Persons","3","Thousands",,,4243.492,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2017","2017","PER","Persons","3","Thousands",,,3967.073,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2018","2018","PER","Persons","3","Thousands",,,3656.988,,
"RUS","Russia","YGTT06L1_ST","Unemployment","A","Annual","2019","2019","PER","Persons","3","Thousands",,,3461.305,,
"RUS","Russia","YGTT09L1_ST","Employment in agriculture","A","Annual","2005","2005","PER","Persons","3","Thousands",,,6929.655,,
"RUS","Russia","YGTT09L1_ST","Employment in agriculture","A","Annual","2006","2006","PER","Persons","3","Thousands",,,6830.859,,
"RUS","Russia","YGTT09L1_ST","Employment in agriculture","A","Annual","2007","2007","PER","Persons","3","Thousands",,,6267.982,,
"RUS","Russia","YGTT09L1_ST","Employment in agriculture","A","Annual","2008","2008","PER","Persons","3","Thousands",,,6058.388,,
"RUS","Russia","YGTT09L1_ST","Employment in agriculture","A","Annual","2009","2009","PER","Persons","3","Thousands",,,5738.967,,
